TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3:00 PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,"""+/-"""
BOS,BOS vs. DAL,11/11/2019,W,240,116,41,86,47.7,15,35,42.9,19,25,76,10,36,46,25,4,5,9,27,10
UTA,UTA @ GSW,11/11/2019,W,240,122,40,81,49.4,16,35,45.7,26,32,81.3,5,38,43,30,3,3,12,16,14
GSW,GSW vs. UTA,11/11/2019,L,240,108,45,94,47.9,10,31,32.3,8,14,57.1,8,36,44,23,8,2,10,24,-14
LAC,LAC vs. TOR,11/11/2019,W,240,98,34,92,37,8,36,22.2,22,30,73.3,20,46,66,25,9,7,22,21,10
TOR,TOR @ LAC,11/11/2019,L,240,88,34,85,40,11,30,36.7,9,15,60,5,33,38,25,9,8,15,24,-10
NOP,NOP vs. HOU,11/11/2019,L,240,116,41,95,43.2,14,45,31.1,20,27,74.1,12,34,46,26,8,3,17,23,-6
HOU,HOU @ NOP,11/11/2019,W,240,122,44,85,51.8,12,41,29.3,22,32,68.8,7,40,47,16,9,6,19,22,6
MEM,MEM @ SAS,11/11/2019,W,240,113,44,87,50.6,11,28,39.3,14,20,70,9,38,47,32,7,5,11,20,4
SAS,SAS vs. MEM,11/11/2019,L,240,109,42,90,46.7,12,30,40,13,17,76.5,7,35,42,29,4,4,14,17,-4
BKN,BKN @ PHX,11/10/2019,L,240,112,44,91,48.4,8,34,23.5,16,17,94.1,5,38,43,27,4,2,17,24,-26
PHX,PHX vs. BKN,11/10/2019,W,240,138,52,99,52.5,19,42,45.2,15,19,78.9,5,37,42,37,8,7,7,17,26
NYK,NYK vs. CLE,11/10/2019,L,240,87,31,86,36,9,31,29,16,25,64,17,35,52,19,11,8,21,26,-21
CHA,CHA @ PHI,11/10/2019,L,240,106,38,84,45.2,14,33,42.4,16,22,72.7,6,25,31,22,9,1,13,19,-8
POR,POR vs. ATL,11/10/2019,W,265,124,45,104,43.3,12,36,33.3,22,28,78.6,16,45,61,19,10,9,17,22,11
ATL,ATL @ POR,11/10/2019,L,265,113,42,104,40.4,11,41,26.8,18,25,72,11,37,48,21,11,8,16,26,-11
MIL,MIL @ OKC,11/10/2019,W,240,121,47,83,56.6,11,28,39.3,16,18,88.9,5,43,48,27,9,4,22,21,2
OKC,OKC vs. MIL,11/10/2019,L,240,119,45,91,49.5,17,42,40.5,12,17,70.6,5,30,35,31,11,4,15,20,-2
PHI,PHI vs. CHA,11/10/2019,W,240,114,46,84,54.8,10,28,35.7,12,16,75,10,39,49,29,9,5,21,16,8
DEN,DEN @ MIN,11/10/2019,W,265,100,39,101,38.6,11,28,39.3,11,17,64.7,14,43,57,26,6,4,20,30,2
IND,IND @ ORL,11/10/2019,W,240,109,48,91,52.7,9,20,45,4,5,80,10,33,43,31,6,3,9,13,7
ORL,ORL vs. IND,11/10/2019,L,240,102,41,89,46.1,15,36,41.7,5,6,83.3,7,30,37,27,5,11,11,10,-7
CLE,CLE @ NYK,11/10/2019,W,240,108,36,82,43.9,8,28,28.6,28,31,90.3,9,36,45,20,11,2,14,19,21
MIN,MIN vs. DEN,11/10/2019,L,265,98,34,97,35.1,6,45,13.3,24,33,72.7,15,38,53,22,9,10,13,23,-2
LAL,LAL vs. TOR,11/10/2019,L,240,104,41,94,43.6,10,30,33.3,12,19,63.2,13,38,51,31,6,7,12,20,-9
TOR,TOR @ LAL,11/10/2019,W,240,113,43,89,48.3,12,36,33.3,15,22,68.2,7,36,43,26,6,8,15,17,9
OKC,OKC vs. GSW,11/09/2019,W,240,114,43,79,54.4,14,30,46.7,14,17,82.4,7,35,42,30,7,5,19,17,6
GSW,GSW @ OKC,11/09/2019,L,240,108,42,85,49.4,7,22,31.8,17,17,100,6,28,34,22,9,6,15,18,-6
CHI,CHI vs. HOU,11/09/2019,L,240,94,37,98,37.8,4,32,12.5,16,18,88.9,11,35,46,21,14,5,15,22,-23
NOP,NOP @ CHA,11/09/2019,W,240,115,40,75,53.3,14,33,42.4,21,30,70,9,36,45,25,13,6,26,28,5
CHA,CHA vs. NOP,11/09/2019,L,240,110,36,88,40.9,12,35,34.3,26,34,76.5,13,29,42,27,10,2,22,27,-5
HOU,HOU @ CHI,11/09/2019,W,240,117,39,83,47,19,44,43.2,20,28,71.4,9,46,55,18,12,7,24,21,23
SAS,SAS vs. BOS,11/09/2019,L,240,115,39,99,39.4,14,30,46.7,23,30,76.7,21,36,57,24,1,8,15,22,-20
BOS,BOS @ SAS,11/09/2019,W,240,135,48,94,51.1,14,37,37.8,25,28,89.3,7,36,43,28,11,11,9,25,20
DAL,DAL @ MEM,11/09/2019,W,240,138,52,97,53.6,18,42,42.9,16,20,80,12,35,47,27,8,5,15,14,16
MEM,MEM vs. DAL,11/09/2019,L,240,122,50,95,52.6,12,36,33.3,10,14,71.4,10,29,39,31,10,6,16,22,-16
MIL,MIL @ UTA,11/08/2019,L,240,100,34,95,35.8,10,36,27.8,22,30,73.3,16,38,54,14,8,4,13,26,-3
DET,DET @ IND,11/08/2019,L,240,106,39,86,45.3,13,33,39.4,15,18,83.3,10,30,40,27,6,4,17,26,-6
WAS,WAS vs. CLE,11/08/2019,L,240,100,45,96,46.9,7,31,22.6,3,6,50,17,30,47,26,5,5,19,24,-13
CLE,CLE @ WAS,11/08/2019,W,240,113,41,90,45.6,6,27,22.2,25,29,86.2,17,31,48,18,10,5,13,17,13
PHI,PHI @ DEN,11/08/2019,L,240,97,38,86,44.2,13,26,50,8,17,47.1,11,38,49,28,8,8,18,19,-3
DEN,DEN vs. PHI,11/08/2019,W,240,100,39,87,44.8,9,22,40.9,13,17,76.5,7,34,41,28,10,11,10,16,3
POR,POR vs. BKN,11/08/2019,L,240,115,40,97,41.2,11,30,36.7,24,25,96,13,35,48,11,3,9,11,24,-4
MIN,MIN vs. GSW,11/08/2019,W,265,125,48,111,43.2,9,36,25,20,29,69,20,39,59,20,10,10,19,23,6
MEM,MEM @ ORL,11/08/2019,L,240,86,32,86,37.2,11,29,37.9,11,13,84.6,4,32,36,23,3,5,18,22,-32
ORL,ORL vs. MEM,11/08/2019,W,240,118,44,93,47.3,7,28,25,23,27,85.2,12,45,57,24,10,10,9,17,32
GSW,GSW @ MIN,11/08/2019,L,265,119,43,103,41.7,10,35,28.6,23,24,95.8,13,36,49,18,12,9,20,26,-6
BKN,BKN @ POR,11/08/2019,W,240,119,41,99,41.4,16,37,43.2,21,30,70,16,35,51,18,6,9,9,25,4
IND,IND vs. DET,11/08/2019,W,240,112,43,83,51.8,4,15,26.7,22,25,88,10,34,44,23,6,8,13,16,6
DAL,DAL vs. NYK,11/08/2019,L,240,102,37,90,41.1,14,44,31.8,14,17,82.4,7,40,47,18,4,6,13,21,-4
NYK,NYK @ DAL,11/08/2019,W,240,106,37,89,41.6,14,28,50,18,31,58.1,14,42,56,19,9,3,12,20,4
SAC,SAC @ ATL,11/08/2019,W,240,121,42,76,55.3,18,31,58.1,19,22,86.4,9,27,36,27,7,7,15,19,12
ATL,ATL vs. SAC,11/08/2019,L,240,109,46,87,52.9,9,28,32.1,8,14,57.1,11,23,34,23,8,6,13,19,-12
TOR,TOR @ NOP,11/08/2019,W,240,122,41,93,44.1,19,43,44.2,21,24,87.5,10,43,53,27,9,3,17,24,18
NOP,NOP vs. TOR,11/08/2019,L,240,104,40,99,40.4,10,41,24.4,14,21,66.7,14,39,53,21,7,6,18,23,-18
UTA,UTA vs. MIL,11/08/2019,W,240,103,34,84,40.5,15,36,41.7,20,29,69,11,45,56,15,3,1,20,27,3
LAL,LAL vs. MIA,11/08/2019,W,240,95,40,89,44.9,8,32,25,7,8,87.5,10,38,48,30,6,5,18,24,15
MIA,MIA @ LAL,11/08/2019,L,240,80,28,80,35,6,35,17.1,18,24,75,8,29,37,18,9,2,13,12,-15
POR,POR @ LAC,11/07/2019,L,240,101,39,104,37.5,11,39,28.2,12,16,75,17,34,51,18,7,4,14,27,-6
CHA,CHA vs. BOS,11/07/2019,L,240,87,33,86,38.4,6,31,19.4,15,21,71.4,9,40,49,21,7,9,21,19,-21
PHX,PHX vs. MIA,11/07/2019,L,240,108,37,84,44,11,32,34.4,23,31,74.2,10,30,40,22,4,3,15,21,-16
MIA,MIA @ PHX,11/07/2019,W,240,124,45,82,54.9,15,28,53.6,19,24,79.2,5,36,41,22,9,5,15,28,16
LAC,LAC vs. POR,11/07/2019,W,240,107,39,89,43.8,4,23,17.4,25,30,83.3,13,44,57,20,6,12,17,14,6
SAS,SAS vs. OKC,11/07/2019,W,240,121,51,94,54.3,9,20,45,10,11,90.9,12,35,47,32,5,3,13,21,9
OKC,OKC @ SAS,11/07/2019,L,240,112,42,80,52.5,10,21,47.6,18,24,75,4,27,31,26,7,2,13,14,-9
BOS,BOS @ CHA,11/07/2019,W,240,108,40,93,43,10,33,30.3,18,23,78.3,11,41,52,29,13,5,13,19,21
UTA,UTA vs. PHI,11/06/2019,W,240,106,41,89,46.1,8,22,36.4,16,24,66.7,14,36,50,21,9,4,13,21,2
PHI,PHI @ UTA,11/06/2019,L,240,104,33,80,41.3,8,25,32,30,34,88.2,7,35,42,20,9,3,16,20,-2
CHI,CHI @ ATL,11/06/2019,W,240,113,41,82,50,13,33,39.4,18,27,66.7,7,36,43,26,11,9,20,30,20
NYK,NYK @ DET,11/06/2019,L,240,102,39,80,48.8,11,25,44,13,21,61.9,5,25,30,24,9,4,14,20,-20
TOR,TOR vs. SAC,11/06/2019,W,240,124,43,78,55.1,14,29,48.3,24,29,82.8,2,35,37,28,10,4,14,20,4
IND,IND vs. WAS,11/06/2019,W,240,121,44,94,46.8,12,30,40,21,26,80.8,13,35,48,35,8,3,13,25,15
WAS,WAS @ IND,11/06/2019,L,240,106,37,95,38.9,13,40,32.5,19,19,100,16,32,48,24,3,3,17,26,-15
LAC,LAC vs. MIL,11/06/2019,L,240,124,41,98,41.8,13,31,41.9,29,36,80.6,14,40,54,21,4,3,19,28,-5
SAC,SAC @ TOR,11/06/2019,L,240,120,42,95,44.2,20,44,45.5,16,21,76.2,12,31,43,23,8,7,14,23,-4
DET,DET vs. NYK,11/06/2019,W,240,122,44,79,55.7,15,30,50,19,24,79.2,8,35,43,37,7,1,17,17,20
ORL,ORL @ DAL,11/06/2019,L,240,106,39,80,48.8,6,24,25,22,28,78.6,10,34,44,25,14,10,18,30,-1
DAL,DAL vs. ORL,11/06/2019,W,240,107,36,84,42.9,11,31,35.5,24,30,80,12,31,43,20,4,1,17,23,1
GSW,GSW @ HOU,11/06/2019,L,240,112,38,96,39.6,13,33,39.4,23,28,82.1,16,35,51,22,7,1,11,12,-17
HOU,HOU vs. GSW,11/06/2019,W,240,129,48,97,49.5,21,45,46.7,12,19,63.2,11,39,50,31,7,9,13,20,17
ATL,ATL vs. CHI,11/06/2019,L,240,93,30,74,40.5,6,30,20,27,35,77.1,6,35,41,18,7,3,24,26,-20
MIN,MIN @ MEM,11/06/2019,L,240,121,43,96,44.8,16,45,35.6,19,26,73.1,10,26,36,29,9,7,11,22,-16
MEM,MEM vs. MIN,11/06/2019,W,240,137,50,88,56.8,12,23,52.2,25,30,83.3,8,41,49,34,4,3,17,22,16
MIL,MIL @ LAC,11/06/2019,W,240,129,42,98,42.9,18,49,36.7,27,34,79.4,14,40,54,18,7,11,15,28,5
CHA,CHA vs. IND,11/05/2019,W,265,122,42,88,47.7,10,31,32.3,28,42,66.7,10,27,37,22,7,4,13,17,2
SAS,SAS @ ATL,11/05/2019,L,240,100,38,91,41.8,8,33,24.2,16,23,69.6,11,30,41,18,9,8,15,17,-8
ATL,ATL vs. SAS,11/05/2019,W,240,108,43,90,47.8,11,30,36.7,11,16,68.8,9,39,48,22,9,5,18,20,8
MIA,MIA @ DEN,11/05/2019,L,240,89,32,88,36.4,9,29,31,16,25,64,13,31,44,23,12,5,15,21,-20
ORL,ORL @ OKC,11/05/2019,L,240,94,32,82,39,3,22,13.6,27,31,87.1,16,37,53,15,5,8,14,24,-8
DEN,DEN vs. MIA,11/05/2019,W,240,109,45,86,52.3,9,23,39.1,10,16,62.5,9,38,47,35,10,3,20,21,20
CHI,CHI vs. LAL,11/05/2019,L,240,112,43,85,50.6,14,32,43.8,12,23,52.2,7,35,42,22,11,4,16,21,-6
LAL,LAL @ CHI,11/05/2019,W,240,118,45,92,48.9,11,33,33.3,17,24,70.8,12,37,49,26,10,10,16,18,6
CLE,CLE vs. BOS,11/05/2019,L,240,113,40,95,42.1,13,33,39.4,20,22,90.9,11,32,43,22,3,6,9,18,-6
BOS,BOS @ CLE,11/05/2019,W,240,119,48,85,56.5,12,30,40,11,15,73.3,4,41,45,24,5,12,14,23,6
IND,IND @ CHA,11/05/2019,L,265,120,51,94,54.3,12,30,40,6,7,85.7,7,36,43,27,5,7,18,34,-2
OKC,OKC vs. ORL,11/05/2019,W,240,102,37,86,43,12,33,36.4,16,20,80,7,31,38,21,9,5,9,23,8
MEM,MEM vs. HOU,11/04/2019,L,240,100,40,94,42.6,3,25,12,17,21,81,13,38,51,19,13,7,15,21,-7
HOU,HOU @ MEM,11/04/2019,W,240,107,35,93,37.6,17,50,34,20,29,69,14,37,51,20,6,5,18,21,7
POR,POR @ GSW,11/04/2019,L,240,118,47,105,44.8,13,40,32.5,11,14,78.6,16,28,44,16,5,6,6,23,-9
GSW,GSW vs. POR,11/04/2019,W,240,127,42,86,48.8,10,26,38.5,33,36,91.7,8,39,47,28,4,4,10,17,9
DET,DET @ WAS,11/04/2019,L,240,99,34,82,41.5,13,27,48.1,18,23,78.3,13,29,42,21,4,9,21,20,-16
WAS,WAS vs. DET,11/04/2019,W,240,115,43,93,46.2,8,29,27.6,21,25,84,13,28,41,27,9,7,12,23,16
MIL,MIL @ MIN,11/04/2019,W,240,134,50,93,53.8,14,39,35.9,20,30,66.7,11,46,57,24,8,6,17,20,28
MIN,MIN vs. MIL,11/04/2019,L,240,106,37,103,35.9,13,43,30.2,19,22,86.4,13,34,47,20,12,4,16,23,-28
PHX,PHX vs. PHI,11/04/2019,W,240,114,41,77,53.2,11,28,39.3,21,27,77.8,5,35,40,24,6,5,20,24,5
NOP,NOP @ BKN,11/04/2019,L,240,125,48,97,49.5,13,32,40.6,16,21,76.2,10,29,39,18,16,5,21,26,-10
BKN,BKN vs. NOP,11/04/2019,W,240,135,49,92,53.3,16,41,39,21,28,75,12,33,45,32,13,3,23,18,10
PHI,PHI @ PHX,11/04/2019,L,240,109,42,89,47.2,13,29,44.8,12,20,60,9,29,38,21,11,2,20,29,-5
CLE,CLE vs. DAL,11/03/2019,L,240,111,39,96,40.6,18,48,37.5,15,22,68.2,12,29,41,24,9,4,9,14,-20
DAL,DAL @ CLE,11/03/2019,W,240,131,50,94,53.2,20,41,48.8,11,13,84.6,11,40,51,34,5,6,14,21,20
UTA,UTA @ LAC,11/03/2019,L,240,94,31,78,39.7,10,31,32.3,22,31,71,6,31,37,16,4,6,15,30,-11
LAC,LAC vs. UTA,11/03/2019,W,240,105,36,92,39.1,7,32,21.9,26,34,76.5,18,36,54,15,7,6,9,25,11
SAS,SAS vs. LAL,11/03/2019,L,240,96,33,83,39.8,6,25,24,24,29,82.8,8,39,47,23,11,4,18,18,-7
MIA,MIA vs. HOU,11/03/2019,W,240,129,47,89,52.8,18,41,43.9,17,22,77.3,5,41,46,38,14,7,18,21,29
LAL,LAL @ SAS,11/03/2019,W,240,103,42,87,48.3,6,24,25,13,19,68.4,7,39,46,21,8,10,18,22,7
HOU,HOU @ MIA,11/03/2019,L,240,100,31,79,39.2,14,48,29.2,24,31,77.4,4,34,38,19,6,5,22,24,-29
CHI,CHI @ IND,11/03/2019,L,240,95,36,84,42.9,9,29,31,14,25,56,6,36,42,27,8,2,18,21,-13
IND,IND vs. CHI,11/03/2019,W,240,108,40,85,47.1,8,26,30.8,20,27,74.1,10,39,49,28,6,10,18,24,13
SAC,SAC @ NYK,11/03/2019,W,240,113,41,85,48.2,15,39,38.5,16,25,64,10,40,50,25,7,5,14,29,21
NYK,NYK vs. SAC,11/03/2019,L,240,92,32,80,40,8,31,25.8,20,31,64.5,9,29,38,18,6,5,13,23,-21
GSW,GSW vs. CHA,11/02/2019,L,240,87,34,77,44.2,9,28,32.1,10,13,76.9,5,35,40,23,5,5,18,22,-6
CHA,CHA @ GSW,11/02/2019,W,240,93,36,85,42.4,5,29,17.2,16,23,69.6,16,32,48,18,6,1,13,15,6
ORL,ORL vs. DEN,11/02/2019,L,240,87,37,86,43,6,29,20.7,7,11,63.6,10,37,47,22,8,7,16,25,-4
BKN,BKN @ DET,11/02/2019,L,240,109,43,93,46.2,10,32,31.3,13,17,76.5,10,38,48,24,4,4,15,24,-4
NOP,NOP @ OKC,11/02/2019,L,240,104,40,94,42.6,11,32,34.4,13,22,59.1,17,39,56,25,7,5,16,25,-11
OKC,OKC vs. NOP,11/02/2019,W,240,115,41,90,45.6,15,37,40.5,18,23,78.3,8,36,44,20,8,11,12,20,11
POR,POR vs. PHI,11/02/2019,L,240,128,45,78,57.7,19,34,55.9,19,25,76,4,32,36,21,7,4,18,21,-1
DET,DET vs. BKN,11/02/2019,W,240,113,41,91,45.1,8,27,29.6,23,29,79.3,5,36,41,21,8,7,8,18,4
PHI,PHI @ POR,11/02/2019,W,240,129,54,107,50.5,11,33,33.3,10,12,83.3,13,33,46,36,11,8,11,23,1
MIL,MIL vs. TOR,11/02/2019,W,240,115,41,89,46.1,13,38,34.2,20,25,80,10,41,51,30,4,7,12,22,10
WAS,WAS vs. MIN,11/02/2019,L,240,109,37,95,38.9,12,35,34.3,23,27,85.2,8,31,39,21,11,4,17,18,-22
PHX,PHX @ MEM,11/02/2019,W,240,114,44,88,50,14,34,41.2,12,16,75,4,28,32,26,9,2,17,20,9
MIN,MIN @ WAS,11/02/2019,W,240,131,51,94,54.3,17,39,43.6,12,17,70.6,3,44,47,33,9,10,22,23,22
TOR,TOR @ MIL,11/02/2019,L,240,105,34,84,40.5,15,36,41.7,22,25,88,7,35,42,24,5,6,14,22,-10
MEM,MEM vs. PHX,11/02/2019,L,240,105,42,86,48.8,9,28,32.1,12,19,63.2,13,33,46,26,9,8,20,23,-9
DEN,DEN @ ORL,11/02/2019,W,240,91,27,73,37,9,28,32.1,28,39,71.8,7,34,41,15,8,3,14,14,4
NYK,NYK @ BOS,11/01/2019,L,240,102,37,93,39.8,14,38,36.8,14,21,66.7,16,35,51,22,9,4,13,23,-2
BOS,BOS vs. NYK,11/01/2019,W,240,104,33,74,44.6,11,34,32.4,27,29,93.1,3,41,44,21,7,4,14,16,2
UTA,UTA @ SAC,11/01/2019,L,240,101,35,73,47.9,11,28,39.3,20,27,74.1,6,30,36,18,12,5,17,18,-1
SAC,SAC vs. UTA,11/01/2019,W,240,102,41,84,48.8,8,29,27.6,12,17,70.6,11,27,38,15,8,3,17,23,1
ORL,ORL vs. MIL,11/01/2019,L,240,91,34,91,37.4,12,37,32.4,11,17,64.7,10,30,40,21,8,3,16,16,-32
MIL,MIL @ ORL,11/01/2019,W,240,123,47,93,50.5,17,47,36.2,12,18,66.7,11,47,58,24,11,4,14,19,32
DET,DET @ CHI,11/01/2019,L,240,106,41,85,48.2,6,29,20.7,18,24,75,10,37,47,21,11,8,16,21,-6
CHI,CHI vs. DET,11/01/2019,W,240,112,39,89,43.8,16,40,40,18,23,78.3,11,31,42,29,6,1,17,18,6
BKN,BKN vs. HOU,11/01/2019,W,240,123,42,85,49.4,19,32,59.4,20,28,71.4,10,45,55,26,8,7,22,21,7
CLE,CLE @ IND,11/01/2019,L,240,95,32,87,36.8,11,32,34.4,20,25,80,3,42,45,20,9,1,16,21,-7
IND,IND vs. CLE,11/01/2019,W,240,102,39,96,40.6,5,27,18.5,19,21,90.5,13,45,58,20,8,10,14,24,7
GSW,GSW vs. SAS,11/01/2019,L,240,110,39,84,46.4,13,28,46.4,19,21,90.5,7,32,39,25,4,2,11,22,-17
HOU,HOU @ BKN,11/01/2019,L,240,116,41,99,41.4,12,48,25,22,27,81.5,9,31,40,21,13,4,12,21,-7
DAL,DAL vs. LAL,11/01/2019,L,265,110,40,102,39.2,14,36,38.9,16,23,69.6,18,43,61,23,5,1,23,21,-9
LAL,LAL @ DAL,11/01/2019,W,265,119,47,96,49,9,32,28.1,16,21,76.2,6,35,41,24,11,7,11,21,9
SAS,SAS @ GSW,11/01/2019,W,240,127,44,93,47.3,13,35,37.1,26,30,86.7,16,36,52,23,4,2,11,19,17
NOP,NOP vs. DEN,10/31/2019,W,240,122,41,77,53.2,15,33,45.5,25,32,78.1,2,35,37,30,7,4,16,21,15
LAC,LAC vs. SAS,10/31/2019,W,240,103,39,91,42.9,5,26,19.2,20,27,74.1,11,36,47,16,9,1,12,23,6
DEN,DEN @ NOP,10/31/2019,L,240,107,43,89,48.3,7,26,26.9,14,16,87.5,5,30,35,24,5,3,15,24,-15
ATL,ATL vs. MIA,10/31/2019,L,240,97,36,88,40.9,7,34,20.6,18,26,69.2,16,34,50,20,5,5,16,15,-9
MIA,MIA @ ATL,10/31/2019,W,240,106,40,84,47.6,14,37,37.8,12,19,63.2,9,32,41,29,12,9,14,18,9
SAS,SAS @ LAC,10/31/2019,L,240,97,36,80,45,7,21,33.3,18,27,66.7,9,40,49,15,6,5,19,28,-6
NYK,NYK @ ORL,10/30/2019,L,240,83,31,82,37.8,7,31,22.6,14,20,70,10,34,44,19,1,10,11,15,-12
ORL,ORL vs. NYK,10/30/2019,W,240,95,37,88,42,12,32,37.5,9,12,75,14,38,52,24,5,6,9,17,12
SAC,SAC vs. CHA,10/30/2019,L,240,111,44,96,45.8,14,46,30.4,9,12,75,10,29,39,26,11,5,15,19,-7
CHA,CHA @ SAC,10/30/2019,W,240,118,46,84,54.8,16,32,50,10,14,71.4,10,36,46,30,8,3,21,17,7
PHI,PHI vs. MIN,10/30/2019,W,240,117,43,92,46.7,9,25,36,22,28,78.6,16,40,56,24,14,6,22,27,22
MIN,MIN @ PHI,10/30/2019,L,240,95,32,81,39.5,10,35,28.6,21,28,75,6,28,34,12,13,6,22,21,-22
BKN,BKN vs. IND,10/30/2019,L,240,108,41,93,44.1,10,31,32.3,16,26,61.5,18,36,54,21,6,5,20,19,-10
BOS,BOS vs. MIL,10/30/2019,W,240,116,41,92,44.6,17,41,41.5,17,21,81,5,40,45,25,4,4,10,20,11
HOU,HOU @ WAS,10/30/2019,W,240,159,55,103,53.4,23,54,42.6,26,33,78.8,19,25,44,34,10,5,13,24,1
WAS,WAS vs. HOU,10/30/2019,L,240,158,57,91,62.6,20,36,55.6,24,29,82.8,11,29,40,31,6,4,19,27,-1
CLE,CLE vs. CHI,10/30/2019,W,240,117,41,78,52.6,10,24,41.7,25,31,80.6,10,37,47,25,3,7,19,21,6
CHI,CHI @ CLE,10/30/2019,L,240,111,39,90,43.3,14,39,35.9,19,23,82.6,9,23,32,25,6,5,7,24,-6
PHX,PHX @ GSW,10/30/2019,W,240,121,44,96,45.8,15,36,41.7,18,21,85.7,13,32,45,33,12,4,17,22,11
GSW,GSW vs. PHX,10/30/2019,L,240,110,36,82,43.9,8,28,28.6,30,36,83.3,7,36,43,24,8,6,18,22,-11
UTA,UTA vs. LAC,10/30/2019,W,240,110,44,80,55,11,24,45.8,11,16,68.8,3,33,36,23,12,5,15,18,14
MIL,MIL @ BOS,10/30/2019,L,240,105,38,82,46.3,14,45,31.1,15,24,62.5,5,40,45,21,3,4,15,21,-11
LAC,LAC @ UTA,10/30/2019,L,240,96,39,82,47.6,8,23,34.8,10,12,83.3,6,30,36,19,3,4,20,22,-14
TOR,TOR vs. DET,10/30/2019,W,240,125,51,86,59.3,13,27,48.1,10,12,83.3,3,31,34,30,12,2,15,22,12
DET,DET @ TOR,10/30/2019,L,240,113,41,88,46.6,14,30,46.7,17,23,73.9,11,31,42,30,5,1,20,15,-12
POR,POR @ OKC,10/30/2019,W,240,102,34,86,39.5,17,35,48.6,17,24,70.8,9,40,49,19,9,8,19,30,3
IND,IND @ BKN,10/30/2019,W,240,118,45,96,46.9,11,26,42.3,17,20,85,11,30,41,25,9,2,9,24,10
OKC,OKC vs. POR,10/30/2019,L,240,99,33,84,39.3,4,27,14.8,29,37,78.4,13,42,55,15,8,2,19,21,-3
DEN,DEN vs. DAL,10/29/2019,L,240,106,43,91,47.3,11,32,34.4,9,13,69.2,14,36,50,24,6,1,11,24,-3
DAL,DAL @ DEN,10/29/2019,W,240,109,41,84,48.8,13,37,35.1,14,24,58.3,10,32,42,29,6,5,9,14,3
MIA,MIA vs. ATL,10/29/2019,W,240,112,33,73,45.2,13,31,41.9,33,45,73.3,13,36,49,19,11,6,28,22,15
ATL,ATL @ MIA,10/29/2019,L,240,97,35,83,42.2,11,39,28.2,16,24,66.7,9,24,33,28,14,7,20,29,-15
LAL,LAL vs. MEM,10/29/2019,W,240,120,40,86,46.5,7,26,26.9,33,39,84.6,10,44,54,25,9,8,18,19,29
MEM,MEM @ LAL,10/29/2019,L,240,91,31,95,32.6,7,34,20.6,22,23,95.7,13,33,46,20,10,3,21,27,-29
LAC,LAC vs. CHA,10/28/2019,W,240,111,40,83,48.2,12,33,36.4,19,21,90.5,9,35,44,23,11,8,22,24,15
TOR,TOR vs. ORL,10/28/2019,W,240,104,33,85,38.8,10,39,25.6,28,30,93.3,6,46,52,19,9,2,17,20,9
ORL,ORL @ TOR,10/28/2019,L,240,95,34,89,38.2,12,39,30.8,15,18,83.3,8,39,47,22,9,6,16,20,-9
CLE,CLE @ MIL,10/28/2019,L,240,112,45,100,45,12,39,30.8,10,12,83.3,10,38,48,19,2,3,12,22,-17
MIL,MIL vs. CLE,10/28/2019,W,240,129,48,92,52.2,17,38,44.7,16,24,66.7,8,42,50,29,9,7,12,15,17
ATL,ATL vs. PHI,10/28/2019,L,240,103,36,84,42.9,9,27,33.3,22,32,68.8,8,37,45,23,12,3,21,25,-2
PHI,PHI @ ATL,10/28/2019,W,240,105,37,88,42,11,41,26.8,20,25,80,12,37,49,22,12,11,22,29,2
DET,DET vs. IND,10/28/2019,W,240,96,37,81,45.7,13,24,54.2,9,10,90,9,39,48,21,2,3,20,18,2
UTA,UTA @ PHX,10/28/2019,W,240,96,27,71,38,10,31,32.3,32,39,82.1,6,43,49,19,8,5,23,26,1
PHX,PHX vs. UTA,10/28/2019,L,240,95,33,80,41.3,13,34,38.2,16,23,69.6,3,37,40,23,7,3,16,31,-1
SAS,SAS vs. POR,10/28/2019,W,240,113,41,85,48.2,7,22,31.8,24,32,75,7,43,50,25,5,9,18,19,3
POR,POR @ SAS,10/28/2019,L,240,110,39,100,39,10,33,30.3,22,27,81.5,9,40,49,19,4,8,10,27,-3
CHA,CHA @ LAC,10/28/2019,L,240,96,36,83,43.4,14,39,35.9,10,14,71.4,9,29,38,24,5,3,22,23,-15
IND,IND @ DET,10/28/2019,L,240,94,39,94,41.5,6,21,28.6,10,13,76.9,13,32,45,24,11,4,8,18,-2
OKC,OKC @ HOU,10/28/2019,L,240,112,41,94,43.6,13,35,37.1,17,24,70.8,16,36,52,22,7,3,15,27,-4
HOU,HOU vs. OKC,10/28/2019,W,240,116,39,90,43.3,10,44,22.7,28,33,84.8,9,31,40,21,6,6,14,24,4
CHI,CHI @ NYK,10/28/2019,L,240,98,36,85,42.4,9,35,25.7,17,21,81,8,30,38,19,6,5,10,22,-7
NYK,NYK vs. CHI,10/28/2019,W,240,105,38,91,41.8,9,29,31,20,32,62.5,25,38,63,19,3,6,17,19,7
NOP,NOP vs. GSW,10/28/2019,L,240,123,48,103,46.6,15,47,31.9,12,22,54.5,11,30,41,36,13,7,15,20,-11
GSW,GSW @ NOP,10/28/2019,W,240,134,51,104,49,14,35,40,18,24,75,19,42,61,37,8,2,18,22,11
