TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,"""+/-"""
PHI,PHI @ WAS,12/26/2021,W,240,117,43,86,50,12,31,38.7,19,22,86.4,10,40,50,25,6,8,13,23,21
CHI,CHI vs. IND,12/26/2021,W,240,113,43,76,56.6,11,23,47.8,16,22,72.7,2,38,40,17,5,6,15,20,8
IND,IND @ CHI,12/26/2021,L,240,105,41,94,43.6,8,30,26.7,15,21,71.4,14,31,45,23,9,5,9,16,-8
TOR,TOR @ CLE,12/26/2021,L,240,99,37,89,41.6,9,36,25,16,23,69.6,11,32,43,24,11,3,21,13,-45
MEM,MEM @ SAC,12/26/2021,W,240,127,47,100,47,9,30,30,24,30,80,19,34,53,33,11,6,12,19,25
ORL,ORL @ MIA,12/26/2021,L,240,83,31,72,43.1,10,32,31.3,11,17,64.7,8,35,43,17,6,4,19,19,-10
OKC,OKC vs. NOP,12/26/2021,W,240,117,41,86,47.7,13,36,36.1,22,31,71,7,40,47,24,8,5,12,23,5
SAS,SAS vs. DET,12/26/2021,W,240,144,51,91,56,13,27,48.1,29,37,78.4,9,43,52,39,6,5,19,28,35
DET,DET @ SAS,12/26/2021,L,240,109,38,98,38.8,8,32,25,25,34,73.5,14,28,42,16,10,5,14,30,-35
BOS,BOS @ MIL,12/25/2021,L,240,113,38,89,42.7,17,45,37.8,20,24,83.3,11,33,44,24,9,8,14,23,-4
MIL,MIL vs. BOS,12/25/2021,W,240,117,43,91,47.3,12,33,36.4,19,27,70.4,15,33,48,24,7,6,13,20,4
UTA,UTA vs. DAL,12/25/2021,W,240,120,40,90,44.4,12,36,33.3,28,37,75.7,13,36,49,24,9,6,14,24,4
DAL,DAL @ UTA,12/25/2021,L,240,116,38,89,42.7,10,30,33.3,30,35,85.7,8,35,43,19,7,3,14,31,-4
GSW,GSW @ PHX,12/25/2021,W,240,116,42,85,49.4,14,37,37.8,18,21,85.7,12,30,42,28,11,7,11,22,9
PHX,PHX vs. GSW,12/25/2021,L,240,107,40,83,48.2,11,30,36.7,16,16,100,9,28,37,20,5,2,13,17,-9
ATL,ATL @ NYK,12/25/2021,L,240,87,33,87,37.9,13,38,34.2,8,14,57.1,8,38,46,23,8,5,12,12,-14
LAL,LAL vs. BKN,12/25/2021,L,240,115,40,96,41.7,10,35,28.6,25,28,89.3,12,35,47,29,8,5,14,23,-7
BKN,BKN @ LAL,12/25/2021,W,240,122,43,89,48.3,14,32,43.8,22,27,81.5,6,35,41,31,6,9,12,25,7
NYK,NYK vs. ATL,12/25/2021,W,240,101,38,85,44.7,20,50,40,5,12,41.7,9,41,50,28,6,6,10,13,14
CHA,CHA @ DEN,12/23/2021,W,240,115,39,94,41.5,16,47,34,21,24,87.5,12,38,50,28,10,8,11,21,8
NOP,NOP @ ORL,12/23/2021,W,240,110,37,86,43,13,30,43.3,23,26,88.5,12,34,46,21,4,2,10,13,6
MEM,MEM @ GSW,12/23/2021,L,240,104,38,90,42.2,8,26,30.8,20,24,83.3,14,28,42,18,10,6,13,20,-9
GSW,GSW vs. MEM,12/23/2021,W,240,113,40,82,48.8,19,40,47.5,14,18,77.8,8,31,39,30,9,9,19,19,9
ATL,ATL @ PHI,12/23/2021,W,240,98,37,82,45.1,7,24,29.2,17,19,89.5,11,35,46,20,5,4,16,19,2
PHI,PHI vs. ATL,12/23/2021,L,240,96,33,80,41.3,6,27,22.2,24,26,92.3,8,30,38,20,8,7,8,13,-2
HOU,HOU @ IND,12/23/2021,L,240,106,35,80,43.8,15,37,40.5,21,26,80.8,8,20,28,16,9,6,13,17,-12
IND,IND vs. HOU,12/23/2021,W,240,118,46,88,52.3,13,38,34.2,13,19,68.4,15,32,47,27,6,6,15,21,12
ORL,ORL vs. NOP,12/23/2021,L,240,104,38,88,43.2,9,32,28.1,19,21,90.5,10,34,44,19,6,11,9,26,-6
DEN,DEN vs. CHA,12/23/2021,L,240,107,40,96,41.7,14,40,35,13,17,76.5,10,44,54,23,7,2,15,22,-8
SAS,SAS @ LAL,12/23/2021,W,240,138,46,95,48.4,18,39,46.2,28,33,84.8,12,38,50,33,7,5,6,21,28
PHX,PHX vs. OKC,12/23/2021,W,240,113,45,93,48.4,15,39,38.5,8,13,61.5,11,41,52,26,9,8,14,22,12
LAL,LAL vs. SAS,12/23/2021,L,240,110,44,94,46.8,5,27,18.5,17,30,56.7,14,34,48,21,4,6,14,20,-28
OKC,OKC @ PHX,12/23/2021,L,240,101,37,96,38.5,11,41,26.8,16,21,76.2,11,33,44,17,6,5,13,10,-12
MIN,MIN @ UTA,12/23/2021,L,240,116,45,101,44.6,17,45,37.8,9,12,75,15,29,44,29,7,4,14,19,-12
UTA,UTA vs. MIN,12/23/2021,W,240,128,48,90,53.3,16,39,41,16,22,72.7,10,35,45,31,7,7,15,17,12
NYK,NYK vs. WAS,12/23/2021,L,240,117,42,93,45.2,13,42,31,20,23,87,14,30,44,17,2,1,7,21,-7
WAS,WAS @ NYK,12/23/2021,W,240,124,42,75,56,16,37,43.2,24,32,75,5,33,38,30,4,6,11,18,7
DET,DET @ MIA,12/23/2021,L,240,112,36,80,45,18,40,45,22,25,88,6,37,43,23,9,5,16,25,-3
MIA,MIA vs. DET,12/23/2021,W,240,115,43,88,48.9,12,32,37.5,17,19,89.5,6,37,43,23,4,0,13,25,3
MIL,MIL @ DAL,12/23/2021,W,240,102,37,82,45.1,10,36,27.8,18,22,81.8,6,41,47,26,7,5,12,16,7
DAL,DAL vs. MIL,12/23/2021,L,240,95,35,86,40.7,12,45,26.7,13,17,76.5,8,35,43,25,6,2,11,21,-7
CLE,CLE @ BOS,12/22/2021,L,240,101,36,92,39.1,9,38,23.7,20,24,83.3,15,38,53,17,8,3,16,15,-10
BOS,BOS vs. CLE,12/22/2021,W,240,111,43,92,46.7,11,30,36.7,14,18,77.8,12,36,48,24,12,5,13,24,10
OKC,OKC vs. DEN,12/22/2021,W,240,108,42,94,44.7,8,34,23.5,16,19,84.2,15,45,60,22,7,4,11,25,14
DEN,DEN @ OKC,12/22/2021,L,240,94,33,84,39.3,13,44,29.5,15,26,57.7,4,35,39,21,7,5,11,18,-14
SAC,SAC vs. LAC,12/22/2021,L,240,89,34,85,40,12,38,31.6,9,12,75,7,33,40,24,7,5,19,15,-16
ORL,ORL @ ATL,12/22/2021,W,240,104,38,85,44.7,11,37,29.7,17,23,73.9,8,32,40,27,11,5,10,24,6
ATL,ATL vs. ORL,12/22/2021,L,240,98,32,80,40,12,31,38.7,22,29,75.9,13,36,49,21,4,8,14,19,-6
LAC,LAC @ SAC,12/22/2021,W,240,105,42,82,51.2,7,24,29.2,14,16,87.5,6,37,43,26,10,3,13,15,16
MIL,MIL vs. HOU,12/22/2021,W,240,126,45,103,43.7,17,46,37,19,21,90.5,14,34,48,25,8,2,7,24,20
HOU,HOU @ MIL,12/22/2021,L,240,106,36,86,41.9,13,45,28.9,21,31,67.7,13,39,52,23,0,7,15,21,-20
NOP,NOP vs. POR,12/21/2021,W,240,111,42,80,52.5,12,33,36.4,15,18,83.3,8,36,44,27,5,3,16,19,14
POR,POR @ NOP,12/21/2021,L,240,97,35,78,44.9,13,34,38.2,14,19,73.7,7,24,31,18,12,4,11,17,-14
MIN,MIN @ DAL,12/21/2021,L,240,102,36,79,45.6,13,40,32.5,17,20,85,9,30,39,26,4,5,17,22,-12
DAL,DAL vs. MIN,12/21/2021,W,240,114,42,86,48.8,11,34,32.4,19,23,82.6,10,34,44,30,11,3,11,22,12
MIA,MIA vs. IND,12/21/2021,W,240,125,47,95,49.5,22,49,44.9,9,11,81.8,15,38,53,30,5,5,11,21,29
IND,IND @ MIA,12/21/2021,L,240,96,31,87,35.6,11,31,35.5,23,28,82.1,11,31,42,22,6,3,12,13,-29
PHX,PHX @ LAL,12/21/2021,W,240,108,41,93,44.1,12,41,29.3,14,15,93.3,8,45,53,29,11,4,16,18,18
NYK,NYK vs. DET,12/21/2021,W,240,105,40,90,44.4,11,33,33.3,14,19,73.7,13,39,52,22,5,7,13,19,14
DET,DET @ NYK,12/21/2021,L,240,91,34,94,36.2,8,33,24.2,15,19,78.9,10,38,48,22,9,4,14,18,-14
LAL,LAL vs. PHX,12/21/2021,L,240,90,34,87,39.1,7,35,20,15,23,65.2,6,41,47,14,9,3,15,18,-18
HOU,HOU @ CHI,12/20/2021,L,240,118,44,78,56.4,12,33,36.4,18,24,75,7,28,35,27,4,4,14,17,-15
OKC,OKC @ MEM,12/20/2021,W,240,102,36,84,42.9,11,38,28.9,19,28,67.9,9,38,47,24,7,7,14,17,3
LAC,LAC vs. SAS,12/20/2021,L,240,92,34,87,39.1,9,32,28.1,15,20,75,9,34,43,18,6,5,15,15,-24
CHI,CHI vs. HOU,12/20/2021,W,240,133,47,88,53.4,16,35,45.7,23,24,95.8,9,25,34,33,7,5,8,23,15
SAS,SAS @ LAC,12/20/2021,W,240,116,50,114,43.9,12,37,32.4,4,6,66.7,23,43,66,37,11,4,12,19,24
MEM,MEM vs. OKC,12/20/2021,L,240,99,39,101,38.6,11,32,34.4,10,13,76.9,17,34,51,24,9,2,12,21,-3
BOS,BOS vs. PHI,12/20/2021,L,240,103,38,82,46.3,7,27,25.9,20,25,80,11,31,42,16,9,5,18,23,-5
CHA,CHA @ UTA,12/20/2021,L,240,102,39,101,38.6,15,43,34.9,9,9,100,11,40,51,27,7,4,13,25,-10
UTA,UTA vs. CHA,12/20/2021,W,240,112,34,96,35.4,16,53,30.2,28,37,75.7,22,46,68,21,4,6,17,14,10
SAC,SAC @ GSW,12/20/2021,L,240,98,37,83,44.6,13,32,40.6,11,16,68.8,6,31,37,23,10,3,21,9,-15
GSW,GSW vs. SAC,12/20/2021,W,240,113,46,88,52.3,15,37,40.5,6,9,66.7,10,32,42,28,12,9,16,18,15
PHI,PHI @ BOS,12/20/2021,W,240,108,36,72,50,10,25,40,26,31,83.9,2,32,34,20,11,7,17,23,5
CHI,CHI vs. LAL,12/19/2021,W,240,115,40,93,43,10,30,33.3,25,31,80.6,16,27,43,20,10,3,10,17,5
LAL,LAL @ CHI,12/19/2021,L,240,110,42,82,51.2,12,34,35.3,14,22,63.6,9,37,46,25,6,8,20,25,-5
POR,POR @ MEM,12/19/2021,W,240,105,35,74,47.3,11,32,34.4,24,28,85.7,9,42,51,17,4,9,25,18,5
MEM,MEM vs. POR,12/19/2021,L,240,100,35,91,38.5,9,34,26.5,21,25,84,10,23,33,22,13,5,8,22,-5
SAC,SAC vs. SAS,12/19/2021,W,240,121,46,91,50.5,14,25,56,15,18,83.3,11,29,40,23,11,3,12,19,7
DAL,DAL @ MIN,12/19/2021,L,240,105,36,82,43.9,12,41,29.3,21,22,95.5,7,34,41,27,5,2,12,25,-6
PHX,PHX vs. CHA,12/19/2021,W,240,137,54,95,56.8,20,41,48.8,9,13,69.2,10,47,57,35,5,8,18,21,31
CHA,CHA @ PHX,12/19/2021,L,240,106,36,100,36,10,45,22.2,24,28,85.7,13,30,43,26,12,6,9,12,-31
MIA,MIA @ DET,12/19/2021,L,240,90,28,74,37.8,13,43,30.2,21,33,63.6,8,31,39,23,4,3,13,27,-10
DET,DET vs. MIA,12/19/2021,W,240,100,35,75,46.7,8,32,25,22,30,73.3,6,41,47,24,4,2,15,28,10
MIN,MIN vs. DAL,12/19/2021,W,240,111,36,77,46.8,15,34,44.1,24,31,77.4,6,31,37,26,6,3,9,22,6
SAS,SAS @ SAC,12/19/2021,L,240,114,45,91,49.5,12,25,48,12,13,92.3,13,31,44,24,7,8,14,12,-7
DET,DET vs. HOU,12/18/2021,L,240,107,43,93,46.2,10,36,27.8,11,16,68.8,15,27,42,29,8,6,21,24,-9
HOU,HOU @ DET,12/18/2021,W,240,116,46,93,49.5,14,38,36.8,10,17,58.8,13,34,47,27,15,5,19,18,9
BOS,BOS vs. NYK,12/18/2021,W,240,114,42,89,47.2,17,45,37.8,13,17,76.5,12,33,45,23,6,3,13,20,7
NYK,NYK @ BOS,12/18/2021,L,240,107,35,80,43.8,13,36,36.1,24,30,80,8,34,42,18,8,6,14,21,-7
CLE,CLE @ MIL,12/18/2021,W,240,119,45,90,50,16,45,35.6,13,14,92.9,9,37,46,36,11,3,15,13,29
MIL,MIL vs. CLE,12/18/2021,L,240,90,35,89,39.3,12,38,31.6,8,11,72.7,13,31,44,18,8,4,17,15,-29
LAC,LAC @ OKC,12/18/2021,L,240,103,37,83,44.6,16,39,41,13,19,68.4,7,32,39,26,11,3,13,16,-1
TOR,TOR vs. GSW,12/18/2021,W,240,119,45,90,50,14,38,36.8,15,23,65.2,12,29,41,26,13,3,11,21,19
ORL,ORL @ BKN,12/18/2021,W,240,100,39,94,41.5,10,31,32.3,12,13,92.3,12,38,50,20,6,4,16,14,7
UTA,UTA vs. WAS,12/18/2021,L,240,103,35,81,43.2,14,44,31.8,19,30,63.3,8,38,46,17,5,6,16,23,-6
WAS,WAS @ UTA,12/18/2021,W,240,109,42,94,44.7,9,31,29,16,20,80,11,36,47,27,7,4,9,23,6
GSW,GSW @ TOR,12/18/2021,L,240,100,37,79,46.8,11,36,30.6,15,21,71.4,11,36,47,26,5,5,20,21,-19
OKC,OKC vs. LAC,12/18/2021,W,240,104,43,92,46.7,12,31,38.7,6,10,60,17,38,55,23,4,4,16,18,1
BKN,BKN vs. ORL,12/18/2021,L,240,93,39,102,38.2,9,46,19.6,6,8,75,16,35,51,24,8,8,16,14,-7
BOS,BOS vs. GSW,12/17/2021,L,240,107,36,82,43.9,15,41,36.6,20,29,69,11,34,45,20,5,2,16,19,-4
GSW,GSW @ BOS,12/17/2021,W,240,111,39,90,43.3,16,46,34.8,17,21,81,12,33,45,27,9,8,14,25,4
NOP,NOP vs. MIL,12/17/2021,W,265,116,42,89,47.2,13,37,35.1,19,30,63.3,13,44,57,34,10,3,20,13,4
LAL,LAL @ MIN,12/17/2021,L,240,92,30,78,38.5,12,43,27.9,20,29,69,1,35,36,26,6,7,18,22,-18
MIN,MIN vs. LAL,12/17/2021,W,240,110,41,98,41.8,12,44,27.3,16,24,66.7,15,46,61,23,13,6,15,25,18
SAC,SAC vs. MEM,12/17/2021,L,240,105,36,88,40.9,13,35,37.1,20,26,76.9,10,35,45,21,5,6,18,20,-19
MEM,MEM @ SAC,12/17/2021,W,240,124,45,97,46.4,13,24,54.2,21,27,77.8,12,38,50,25,11,3,13,21,19
SAS,SAS @ UTA,12/17/2021,W,240,128,50,100,50,15,41,36.6,13,18,72.2,11,32,43,27,8,4,7,18,2
MIL,MIL @ NOP,12/17/2021,L,265,112,45,104,43.3,14,47,29.8,8,10,80,12,32,44,16,12,5,13,19,-4
UTA,UTA vs. SAS,12/17/2021,L,240,126,46,93,49.5,13,37,35.1,21,26,80.8,13,37,50,26,5,6,13,18,-2
DEN,DEN @ ATL,12/17/2021,W,240,133,50,86,58.1,17,38,44.7,16,18,88.9,4,34,38,35,9,7,17,22,18
ORL,ORL vs. MIA,12/17/2021,L,240,105,43,89,48.3,11,32,34.4,8,10,80,9,27,36,23,10,5,11,19,-10
MIA,MIA @ ORL,12/17/2021,W,240,115,41,82,50,19,35,54.3,14,19,73.7,14,32,46,25,5,5,17,14,10
ATL,ATL vs. DEN,12/17/2021,L,240,115,41,88,46.6,7,24,29.2,26,34,76.5,10,27,37,22,6,3,15,17,-18
POR,POR vs. CHA,12/17/2021,W,240,125,44,85,51.8,21,47,44.7,16,18,88.9,7,34,41,27,7,6,17,20,9
CHA,CHA @ POR,12/17/2021,L,240,116,44,92,47.8,13,37,35.1,15,18,83.3,10,28,38,29,8,4,13,19,-9
IND,IND vs. DET,12/16/2021,W,240,122,45,91,49.5,7,32,21.9,25,28,89.3,8,33,41,26,6,7,9,21,9
HOU,HOU vs. NYK,12/16/2021,L,240,103,34,68,50,11,32,34.4,24,30,80,5,24,29,29,4,4,19,25,-13
DET,DET @ IND,12/16/2021,L,240,113,40,81,49.4,7,25,28,26,30,86.7,6,31,37,20,6,4,12,23,-9
PHI,PHI @ BKN,12/16/2021,L,240,105,39,89,43.8,10,34,29.4,17,20,85,5,33,38,19,10,4,9,22,-9
BKN,BKN vs. PHI,12/16/2021,W,240,114,44,89,49.4,11,23,47.8,15,16,93.8,10,38,48,21,4,3,15,15,9
PHX,PHX vs. WAS,12/16/2021,W,240,118,42,79,53.2,9,29,31,25,26,96.2,9,38,47,25,9,2,20,23,20
WAS,WAS @ PHX,12/16/2021,L,240,98,40,82,48.8,6,21,28.6,12,19,63.2,6,26,32,22,11,3,16,21,-20
NYK,NYK @ HOU,12/16/2021,W,240,116,39,83,47,17,36,47.2,21,25,84,15,25,40,25,8,6,12,26,13
MIA,MIA @ PHI,12/15/2021,W,240,101,35,78,44.9,18,44,40.9,13,17,76.5,9,35,44,25,5,3,18,18,5
ORL,ORL vs. ATL,12/15/2021,L,240,99,35,90,38.9,10,35,28.6,19,21,90.5,12,34,46,25,4,2,17,17,-12
PHI,PHI vs. MIA,12/15/2021,L,240,96,35,79,44.3,12,37,32.4,14,17,82.4,4,31,35,26,9,5,11,19,-5
ATL,ATL @ ORL,12/15/2021,W,240,111,42,85,49.4,11,31,35.5,16,16,100,6,34,40,25,11,5,13,16,12
SAC,SAC vs. WAS,12/15/2021,W,240,119,45,82,54.9,8,26,30.8,21,29,72.4,6,33,39,25,7,6,11,21,14
WAS,WAS @ SAC,12/15/2021,L,240,105,42,89,47.2,5,24,20.8,16,21,76.2,7,32,39,20,8,3,11,22,-14
LAL,LAL @ DAL,12/15/2021,W,265,107,39,90,43.3,15,39,38.5,14,18,77.8,4,42,46,24,8,2,14,20,3
DAL,DAL vs. LAL,12/15/2021,L,265,104,39,98,39.8,12,44,27.3,14,17,82.4,8,43,51,22,4,3,11,21,-3
POR,POR vs. MEM,12/15/2021,L,240,103,31,82,37.8,15,38,39.5,26,28,92.9,5,33,38,18,9,6,15,21,-10
UTA,UTA vs. LAC,12/15/2021,W,240,124,47,89,52.8,15,37,40.5,15,20,75,8,36,44,26,11,4,10,18,21
LAC,LAC @ UTA,12/15/2021,L,240,103,40,85,47.1,10,30,33.3,13,20,65,8,34,42,24,6,5,16,22,-21
DEN,DEN vs. MIN,12/15/2021,L,240,107,38,84,45.2,14,39,35.9,17,23,73.9,9,33,42,33,5,3,18,15,-17
MIN,MIN @ DEN,12/15/2021,W,240,124,45,88,51.1,23,48,47.9,11,16,68.8,6,33,39,24,10,5,12,23,17
HOU,HOU @ CLE,12/15/2021,L,240,89,30,78,38.5,5,29,17.2,24,35,68.6,10,31,41,20,13,1,17,21,-35
IND,IND @ MIL,12/15/2021,L,240,99,39,83,47,11,38,28.9,10,11,90.9,11,34,45,24,6,6,19,16,-15
NOP,NOP @ OKC,12/15/2021,W,240,113,39,80,48.8,11,28,39.3,24,36,66.7,10,39,49,23,6,3,12,19,3
CHA,CHA @ SAS,12/15/2021,W,240,131,51,86,59.3,18,34,52.9,11,16,68.8,9,39,48,34,3,4,13,16,16
SAS,SAS vs. CHA,12/15/2021,L,240,115,39,90,43.3,12,37,32.4,25,25,100,11,27,38,27,5,3,8,14,-16
OKC,OKC vs. NOP,12/15/2021,L,240,110,39,93,41.9,13,35,37.1,19,19,100,8,34,42,22,8,4,8,25,-3
MIL,MIL vs. IND,12/15/2021,W,240,114,44,90,48.9,14,29,48.3,12,15,80,10,28,38,25,10,3,9,11,15
CLE,CLE vs. HOU,12/15/2021,W,240,124,45,80,56.3,18,40,45,16,24,66.7,9,35,44,26,6,5,17,25,35
MEM,MEM @ POR,12/15/2021,W,240,113,39,82,47.6,11,32,34.4,24,30,80,11,42,53,22,10,5,16,21,10
BKN,BKN vs. TOR,12/14/2021,W,265,131,50,103,48.5,14,39,35.9,17,23,73.9,19,41,60,28,7,5,18,20,2
NYK,NYK vs. GSW,12/14/2021,L,240,96,30,83,36.1,16,42,38.1,20,22,90.9,4,31,35,18,6,6,9,21,-9
POR,POR vs. PHX,12/14/2021,L,265,107,40,96,41.7,13,41,31.7,14,22,63.6,12,36,48,23,7,3,14,18,-4
TOR,TOR @ BKN,12/14/2021,L,265,129,48,105,45.7,18,52,34.6,15,19,78.9,13,28,41,26,6,6,12,21,-2
PHX,PHX @ POR,12/14/2021,W,265,111,44,93,47.3,11,31,35.5,12,15,80,8,41,49,30,7,0,14,24,4
GSW,GSW @ NYK,12/14/2021,W,240,105,35,77,45.5,15,40,37.5,20,27,74.1,7,42,49,28,3,6,12,22,9
HOU,HOU @ ATL,12/13/2021,W,240,132,46,96,47.9,19,46,41.3,21,27,77.8,12,33,45,27,8,5,11,24,6
MEM,MEM vs. PHI,12/13/2021,W,240,126,47,89,52.8,14,34,41.2,18,23,78.3,11,39,50,29,12,6,11,20,35
PHI,PHI @ MEM,12/13/2021,L,240,91,37,83,44.6,4,22,18.2,13,19,68.4,5,33,38,22,5,10,15,19,-35
GSW,GSW @ IND,12/13/2021,W,240,102,42,84,50,8,30,26.7,10,14,71.4,9,38,47,21,6,6,18,25,2
WAS,WAS @ DEN,12/13/2021,L,240,107,41,90,45.6,12,34,35.3,13,21,61.9,6,35,41,25,7,5,10,26,-6
DEN,DEN vs. WAS,12/13/2021,W,240,113,37,79,46.8,10,32,31.3,29,33,87.9,4,45,49,26,8,2,13,19,6
ATL,ATL vs. HOU,12/13/2021,L,240,126,42,85,49.4,15,39,38.5,27,31,87.1,8,32,40,20,9,6,12,26,-6
DAL,DAL vs. CHA,12/13/2021,W,240,120,43,83,51.8,19,41,46.3,15,17,88.2,14,36,50,28,4,8,13,19,24
CHA,CHA @ DAL,12/13/2021,L,240,96,34,86,39.5,13,37,35.1,15,24,62.5,18,20,38,22,8,2,10,18,-24
MIL,MIL @ BOS,12/13/2021,L,240,103,40,90,44.4,11,36,30.6,12,15,80,11,34,45,22,8,3,14,14,-14
BOS,BOS vs. MIL,12/13/2021,W,240,117,43,86,50,20,47,42.6,11,13,84.6,7,33,40,31,6,5,13,15,14
SAC,SAC @ TOR,12/13/2021,L,240,101,38,94,40.4,11,34,32.4,14,21,66.7,19,34,53,21,5,4,17,16,-23
TOR,TOR vs. SAC,12/13/2021,W,240,124,53,98,54.1,11,31,35.5,7,10,70,8,38,46,28,10,8,10,19,23
PHX,PHX @ LAC,12/13/2021,L,240,95,36,96,37.5,7,29,24.1,16,19,84.2,13,28,41,22,10,3,11,23,-16
MIA,MIA @ CLE,12/13/2021,L,240,94,38,85,44.7,13,40,32.5,5,9,55.6,11,28,39,26,4,4,16,15,-11
CLE,CLE vs. MIA,12/13/2021,W,240,105,36,81,44.4,16,36,44.4,17,18,94.4,8,34,42,24,6,1,14,16,11
LAC,LAC vs. PHX,12/13/2021,W,240,111,43,78,55.1,9,21,42.9,16,23,69.6,8,37,45,24,5,7,17,20,16
IND,IND vs. GSW,12/13/2021,L,240,100,35,87,40.2,7,30,23.3,23,31,74.2,13,29,42,16,11,5,10,18,-2
LAL,LAL vs. ORL,12/12/2021,W,240,106,41,84,48.8,13,28,46.4,11,17,64.7,6,38,44,24,12,11,14,17,12
ORL,ORL @ LAL,12/12/2021,L,240,94,33,88,37.5,13,38,34.2,15,19,78.9,14,33,47,17,6,4,19,13,-12
DAL,DAL @ OKC,12/12/2021,W,240,103,38,90,42.2,9,33,27.3,18,23,78.3,10,44,54,25,5,5,9,18,19
MIN,MIN @ POR,12/12/2021,W,240,116,38,85,44.7,14,36,38.9,26,32,81.3,10,32,42,23,9,2,17,22,5
DET,DET vs. BKN,12/12/2021,L,240,104,39,92,42.4,14,37,37.8,12,18,66.7,8,32,40,24,11,5,21,22,-12
BKN,BKN @ DET,12/12/2021,W,240,116,41,87,47.1,11,28,39.3,23,25,92,8,35,43,28,8,6,18,20,12
NOP,NOP @ SAS,12/12/2021,L,240,97,40,94,42.6,8,29,27.6,9,15,60,11,31,42,24,8,4,14,17,-15
SAS,SAS vs. NOP,12/12/2021,W,240,112,45,91,49.5,7,25,28,15,20,75,15,40,55,31,11,5,14,19,15
MIL,MIL @ NYK,12/12/2021,W,240,112,42,88,47.7,14,41,34.1,14,17,82.4,12,34,46,27,11,1,15,12,15
NYK,NYK vs. MIL,12/12/2021,L,240,97,35,82,42.7,17,49,34.7,10,13,76.9,8,29,37,27,12,2,17,16,-15
POR,POR vs. MIN,12/12/2021,L,240,111,37,81,45.7,18,48,37.5,19,28,67.9,12,33,45,25,9,8,19,25,-5
OKC,OKC vs. DAL,12/12/2021,L,240,84,30,80,37.5,13,37,35.1,11,16,68.8,3,36,39,19,3,7,11,25,-19
ORL,ORL @ LAC,12/11/2021,L,240,104,35,80,43.8,12,33,36.4,22,24,91.7,10,35,45,21,4,5,11,11,-2
CHI,CHI @ MIA,12/11/2021,L,240,92,31,83,37.3,17,40,42.5,13,20,65,7,27,34,22,5,3,16,15,-26
PHI,PHI vs. GSW,12/11/2021,W,240,102,35,76,46.1,9,27,33.3,23,26,88.5,5,39,44,19,7,5,13,16,9
GSW,GSW @ PHI,12/11/2021,L,240,93,34,85,40,12,48,25,13,18,72.2,10,32,42,21,5,5,13,22,-9
SAC,SAC @ CLE,12/11/2021,L,240,103,41,93,44.1,7,28,25,14,22,63.6,11,37,48,19,8,6,17,21,-14
CLE,CLE vs. SAC,12/11/2021,W,240,117,41,88,46.6,12,31,38.7,23,28,82.1,7,40,47,27,13,6,14,24,14
DEN,DEN @ SAS,12/11/2021,W,240,127,47,93,50.5,20,43,46.5,13,14,92.9,10,31,41,33,9,8,12,25,15
SAS,SAS vs. DEN,12/11/2021,L,240,112,41,89,46.1,10,27,37,20,29,69,14,31,45,28,4,4,17,18,-15
LAC,LAC vs. ORL,12/11/2021,W,240,106,42,92,45.7,18,36,50,4,6,66.7,12,33,45,27,7,1,8,17,2
MIA,MIA vs. CHI,12/11/2021,W,240,118,46,93,49.5,19,43,44.2,7,9,77.8,12,38,50,37,8,6,10,21,26
HOU,HOU @ MEM,12/11/2021,L,240,106,38,77,49.4,11,33,33.3,19,29,65.5,12,28,40,25,5,6,16,25,-7
UTA,UTA @ WAS,12/11/2021,W,240,123,48,93,51.6,13,39,33.3,14,17,82.4,12,37,49,28,5,5,9,14,25
WAS,WAS vs. UTA,12/11/2021,L,240,98,41,89,46.1,8,25,32,8,14,57.1,9,30,39,17,3,3,13,15,-25
MEM,MEM vs. HOU,12/11/2021,W,240,113,40,80,50,11,29,37.9,22,36,61.1,9,29,38,22,10,3,11,24,7
CLE,CLE @ MIN,12/10/2021,W,240,123,46,85,54.1,13,33,39.4,18,22,81.8,6,41,47,34,8,7,17,23,17
NOP,NOP vs. DET,12/10/2021,W,240,109,41,95,43.2,13,37,35.1,14,16,87.5,15,45,60,29,6,4,16,16,16
IND,IND vs. DAL,12/10/2021,W,240,106,41,87,47.1,13,36,36.1,11,12,91.7,13,31,44,28,7,3,13,19,13
DAL,DAL @ IND,12/10/2021,L,240,93,39,84,46.4,4,29,13.8,11,12,91.7,12,25,37,18,7,2,14,18,-13
DET,DET @ NOP,12/10/2021,L,240,93,35,90,38.9,12,37,32.4,11,12,91.7,7,31,38,22,7,6,13,15,-16
MIN,MIN vs. CLE,12/10/2021,L,240,106,36,92,39.1,11,39,28.2,23,28,82.1,10,30,40,24,9,5,14,19,-17
CHA,CHA vs. SAC,12/10/2021,W,240,124,48,87,55.2,14,35,40,14,20,70,11,28,39,29,9,8,16,20,1
SAC,SAC @ CHA,12/10/2021,L,240,123,48,101,47.5,14,41,34.1,13,17,76.5,20,28,48,22,11,4,14,20,-1
NYK,NYK @ TOR,12/10/2021,L,240,87,29,81,35.8,9,34,26.5,20,24,83.3,14,41,55,18,4,2,15,17,-3
